id	url	publishedAt	title	thumbnail
nHmfS3G-E40	https://www.youtube.com/watch?v=nHmfS3G-E40	2018-09-26T14:00:06Z	O BRASIL NA SEGUNDA GUERRA MUNDIAL parte 2 - EDUARDO BUENO	https://i.ytimg.com/vi/nHmfS3G-E40/mqdefault.jpg
zTRIGRsME0k	https://www.youtube.com/watch?v=zTRIGRsME0k	2018-09-21T18:44:11Z	LUZIA - EDUARDO BUENO	https://i.ytimg.com/vi/zTRIGRsME0k/mqdefault.jpg
k_hzR6sprJU	https://www.youtube.com/watch?v=k_hzR6sprJU	2018-09-19T14:00:04Z	ANITA E GARIBALDI - EDUARDO BUENO	https://i.ytimg.com/vi/k_hzR6sprJU/mqdefault.jpg
MdRVGMIjsSM	https://www.youtube.com/watch?v=MdRVGMIjsSM	2018-09-14T21:35:22Z	FACADA - EDUARDO BUENO	https://i.ytimg.com/vi/MdRVGMIjsSM/mqdefault.jpg
FFHUPZBXk8E	https://www.youtube.com/watch?v=FFHUPZBXk8E	2018-09-12T14:00:02Z	O BRASIL NA SEGUNDA GUERRA MUNDIAL - EDUARDO BUENO	https://i.ytimg.com/vi/FFHUPZBXk8E/mqdefault.jpg
IVGWU9RYZGc	https://www.youtube.com/watch?v=IVGWU9RYZGc	2018-09-07T23:55:40Z	PERO VAZ DE CAMINHA - EDUARDO BUENO	https://i.ytimg.com/vi/IVGWU9RYZGc/mqdefault.jpg
mc7PBWr1RUw	https://www.youtube.com/watch?v=mc7PBWr1RUw	2018-09-05T14:00:04Z	PIRATAS EM SANTA CATARINA – EDUARDO BUENO	https://i.ytimg.com/vi/mc7PBWr1RUw/mqdefault.jpg
SiO4FzsD0Ss	https://www.youtube.com/watch?v=SiO4FzsD0Ss	2018-09-03T14:45:41Z	INCÊNDIO NO MUSEU NACIONAL - EDUARDO BUENO	https://i.ytimg.com/vi/SiO4FzsD0Ss/mqdefault.jpg
pnCzKfeBt6c	https://www.youtube.com/watch?v=pnCzKfeBt6c	2018-08-31T21:22:42Z	TRAFICANTES DE HOMENS - EDUARDO BUENO	https://i.ytimg.com/vi/pnCzKfeBt6c/mqdefault.jpg
CSk1dkMjmjk	https://www.youtube.com/watch?v=CSk1dkMjmjk	2018-08-29T14:00:01Z	OS MISTÉRIOS DO PADRE CÍCERO | EDUARDO BUENO	https://i.ytimg.com/vi/CSk1dkMjmjk/mqdefault.jpg
1yY_tlL0KT8	https://www.youtube.com/watch?v=1yY_tlL0KT8	2018-08-24T16:27:21Z	A URSAL - EDUARDO BUENO	https://i.ytimg.com/vi/1yY_tlL0KT8/mqdefault.jpg
adQ4jgAh4nw	https://www.youtube.com/watch?v=adQ4jgAh4nw	2018-08-22T14:00:00Z	O CAMINHO DO PEABIRU - EDUARDO BUENO	https://i.ytimg.com/vi/adQ4jgAh4nw/mqdefault.jpg
sBTknWiGwzs	https://www.youtube.com/watch?v=sBTknWiGwzs	2018-08-17T21:12:00Z	INDOLÊNCIA E A MALANDRAGEM – EDUARDO BUENO	https://i.ytimg.com/vi/sBTknWiGwzs/mqdefault.jpg
LzDTiXbBvdg	https://www.youtube.com/watch?v=LzDTiXbBvdg	2018-08-14T14:25:43Z	COM O SENAC VOCÊ APRENDE EM TODO O LUGAR - EDUARDO BUENO	https://i.ytimg.com/vi/LzDTiXbBvdg/mqdefault.jpg
VHo2XvonbyI	https://www.youtube.com/watch?v=VHo2XvonbyI	2018-08-10T15:27:31Z	MULAS E JUMENTOS | EDUARDO BUENO	https://i.ytimg.com/vi/VHo2XvonbyI/mqdefault.jpg
tegPsBb_8qQ	https://www.youtube.com/watch?v=tegPsBb_8qQ	2018-08-15T14:00:07Z	JOÃO GOULART - EDUARDO BUENO	https://i.ytimg.com/vi/tegPsBb_8qQ/mqdefault.jpg
E-yvAU1cJTo	https://www.youtube.com/watch?v=E-yvAU1cJTo	2018-08-08T14:00:02Z	O COMUNISMO NO BRASIL | EDUARDO BUENO	https://i.ytimg.com/vi/E-yvAU1cJTo/mqdefault.jpg
TS15ml5Tr2Y	https://www.youtube.com/watch?v=TS15ml5Tr2Y	2018-08-03T19:46:23Z	TARSILA DO AMARAL | EDUARDO BUENO	https://i.ytimg.com/vi/TS15ml5Tr2Y/mqdefault.jpg
91lvxk2fyWY	https://www.youtube.com/watch?v=91lvxk2fyWY	2018-08-01T14:00:00Z	A BALAIADA | EDUARDO BUENO	https://i.ytimg.com/vi/91lvxk2fyWY/mqdefault.jpg
L6zr-i3KLgM	https://www.youtube.com/watch?v=L6zr-i3KLgM	2018-07-27T14:00:03Z	TRILHAS INDÍGENAS | EDUARDO BUENO	https://i.ytimg.com/vi/L6zr-i3KLgM/mqdefault.jpg
KVSR1N0GQk8	https://www.youtube.com/watch?v=KVSR1N0GQk8	2018-07-25T14:00:03Z	CABANAGEM | EDUARDO BUENO	https://i.ytimg.com/vi/KVSR1N0GQk8/mqdefault.jpg
glaxSjFAm5o	https://www.youtube.com/watch?v=glaxSjFAm5o	2018-07-20T21:25:55Z	GENERAL ERNESTO GEISEL | ORA PÍLULAS, COM EDUARDO BUENO	https://i.ytimg.com/vi/glaxSjFAm5o/mqdefault.jpg
DAcuafugGws	https://www.youtube.com/watch?v=DAcuafugGws	2018-07-18T14:00:03Z	JÂNIO QUADROS | EDUARDO BUENO	https://i.ytimg.com/vi/DAcuafugGws/mqdefault.jpg
l_OzAJHogLk	https://www.youtube.com/watch?v=l_OzAJHogLk	2018-07-13T14:00:05Z	POR QUE O BRASILEIRO TOMA TANTO BANHO? - EDUARDO BUENO	https://i.ytimg.com/vi/l_OzAJHogLk/mqdefault.jpg
tZu7asxCSeo	https://www.youtube.com/watch?v=tZu7asxCSeo	2018-07-11T14:00:04Z	RÚSSIA: UMA NAÇÃO DE MULHERES | EDUARDO BUENO	https://i.ytimg.com/vi/tZu7asxCSeo/mqdefault.jpg
S70ccOSPmZk	https://www.youtube.com/watch?v=S70ccOSPmZk	2018-07-06T14:06:14Z	O JUDICIÁRIO BRASILEIRO JÁ FOI PIOR | ORA PÍLULAS, COM EDUARDO BUENO	https://i.ytimg.com/vi/S70ccOSPmZk/mqdefault.jpg
M07SpbQTncY	https://www.youtube.com/watch?v=M07SpbQTncY	2018-07-09T14:00:04Z	RUSSIA: LOJA PRINCIPAL UNIVERSAL - EDUARDO BUENO	https://i.ytimg.com/vi/M07SpbQTncY/mqdefault.jpg
VbsVWXti8xA	https://www.youtube.com/watch?v=VbsVWXti8xA	2018-07-04T14:00:06Z	RÚSSIA - CATEDRAL DE SÃO BASILIO - EDUARDO BUENO	https://i.ytimg.com/vi/VbsVWXti8xA/mqdefault.jpg
bi6J_t2JFV0	https://www.youtube.com/watch?v=bi6J_t2JFV0	2018-06-29T21:20:46Z	O BRASIL NO MUNDIAL | ORA PÍLULAS, COM EDUARDO BUENO	https://i.ytimg.com/vi/bi6J_t2JFV0/mqdefault.jpg
11_T9UKbfCg	https://www.youtube.com/watch?v=11_T9UKbfCg	2018-06-27T15:14:00Z	RUSSIA: PRAÇA VERMELHA | EDUARDO BUENO	https://i.ytimg.com/vi/11_T9UKbfCg/mqdefault.jpg
cuRVuAS_lgw	https://www.youtube.com/watch?v=cuRVuAS_lgw	2018-06-22T14:00:06Z	CONHEÇA SILVA JARDIM | ORA PÍLULAS, COM EDUARDO BUENO	https://i.ytimg.com/vi/cuRVuAS_lgw/mqdefault.jpg
JsrlSnJXY5I	https://www.youtube.com/watch?v=JsrlSnJXY5I	2018-06-20T15:06:22Z	A REVOLUÇÃO DE 1932 | EDUARDO BUENO	https://i.ytimg.com/vi/JsrlSnJXY5I/mqdefault.jpg
-gss7HjioHA	https://www.youtube.com/watch?v=-gss7HjioHA	2018-06-15T14:38:15Z	O ACRE EXISTE? | ORA PÍLULAS, COM EDUARDO BUENO	https://i.ytimg.com/vi/-gss7HjioHA/mqdefault.jpg
9OD_MHW2beA	https://www.youtube.com/watch?v=9OD_MHW2beA	2018-06-13T17:12:51Z	O BRASIL NA PRIMEIRA GUERRA MUNDIAL - EDUARDO BUENO	https://i.ytimg.com/vi/9OD_MHW2beA/mqdefault.jpg
-EN2zc2HcFg	https://www.youtube.com/watch?v=-EN2zc2HcFg	2018-06-08T14:00:00Z	A ORIGEM DO NOME ESTADO NOVO | ORA PÍLULAS, COM EDUARDO BUENO	https://i.ytimg.com/vi/-EN2zc2HcFg/mqdefault.jpg
Lx7kuLMjrSg	https://www.youtube.com/watch?v=Lx7kuLMjrSg	2018-06-06T14:00:03Z	LUÍS DA GAMA E ANTONIO BENTO, OS HERÓIS DA ABOLIÇÃO | EDUARDO BUENO	https://i.ytimg.com/vi/Lx7kuLMjrSg/mqdefault.jpg
y_JnWDs6DDo	https://www.youtube.com/watch?v=y_JnWDs6DDo	2018-06-01T18:58:02Z	ENGARRAFAMENTO DE BALEIAS | ORA PÍLULAS	https://i.ytimg.com/vi/y_JnWDs6DDo/mqdefault.jpg
JohrPtuL60Y	https://www.youtube.com/watch?v=JohrPtuL60Y	2018-05-30T14:00:01Z	ROBINSON CRUSOÉ - EDUARDO BUENO	https://i.ytimg.com/vi/JohrPtuL60Y/mqdefault.jpg
DuUH4sWYfk4	https://www.youtube.com/watch?v=DuUH4sWYfk4	2018-05-23T14:00:00Z	LAMPIÃO, O REI DO CANGAÇO | EDUARDO BUENO	https://i.ytimg.com/vi/DuUH4sWYfk4/mqdefault.jpg
BEW4UqvXHsw	https://www.youtube.com/watch?v=BEW4UqvXHsw	2018-05-16T14:00:00Z	MISSÃO FRANCESA - EDUARDO BUENO	https://i.ytimg.com/vi/BEW4UqvXHsw/mqdefault.jpg
W3i22-uS2N4	https://www.youtube.com/watch?v=W3i22-uS2N4	2018-05-09T14:00:03Z	A PRÉ-HISTÓRIA DE BRASÍLIA - EDUARDO BUENO	https://i.ytimg.com/vi/W3i22-uS2N4/mqdefault.jpg
x56knd_eXKM	https://www.youtube.com/watch?v=x56knd_eXKM	2018-05-11T14:00:10Z	TIGRES BRASILEIROS - ORA, PÍLULAS, COM EDUARDO BUENO	https://i.ytimg.com/vi/x56knd_eXKM/mqdefault.jpg
3351Eq89XPk	https://www.youtube.com/watch?v=3351Eq89XPk	2018-05-18T14:00:00Z	A PRIMEIRA LÍNGUA - ORA, PÍLULAS, com EDUARDO BUENO	https://i.ytimg.com/vi/3351Eq89XPk/mqdefault.jpg
SCUjjvyv9QA	https://www.youtube.com/watch?v=SCUjjvyv9QA	2018-05-25T14:00:04Z	DITADURA MILITAR NO BRASIL - ORA PÍLULAS	https://i.ytimg.com/vi/SCUjjvyv9QA/mqdefault.jpg
cO9mGBrotmo	https://www.youtube.com/watch?v=cO9mGBrotmo	2018-05-04T14:00:04Z	A HISTÓRIA SEMPRE SE REPETE | ORA, PÍLULAS, COM EDUARDO BUENO	https://i.ytimg.com/vi/cO9mGBrotmo/mqdefault.jpg
N6qpCi_DpQI	https://www.youtube.com/watch?v=N6qpCi_DpQI	2018-05-02T14:10:58Z	O NASCIMENTO DE SÃO PAULO - EDUARDO BUENO	https://i.ytimg.com/vi/N6qpCi_DpQI/mqdefault.jpg
J9WjZ2blNCo	https://www.youtube.com/watch?v=J9WjZ2blNCo	2018-04-27T14:00:04Z	SUA HISTÓRIA | ORA, PÍLULAS, COM EDUARDO BUENO	https://i.ytimg.com/vi/J9WjZ2blNCo/mqdefault.jpg
UIPJvq-WToo	https://www.youtube.com/watch?v=UIPJvq-WToo	2018-04-25T14:00:02Z	A FUNDAÇÃO DE PORTO ALEGRE | EDUARDO BUENO	https://i.ytimg.com/vi/UIPJvq-WToo/mqdefault.jpg
G91AtX6i7hE	https://www.youtube.com/watch?v=G91AtX6i7hE	2018-04-18T14:00:01Z	O CICLO DA BORRACHA | EDUARDO BUENO	https://i.ytimg.com/vi/G91AtX6i7hE/mqdefault.jpg
_-3t_eNzY3s	https://www.youtube.com/watch?v=_-3t_eNzY3s	2018-04-11T13:58:38Z	AS INCRÍVEIS AMAZONAS | EDUARDO BUENO	https://i.ytimg.com/vi/_-3t_eNzY3s/mqdefault.jpg
wTyT2f3r8cA	https://www.youtube.com/watch?v=wTyT2f3r8cA	2018-04-14T23:00:04Z	ESPECIAL: BRASIL DO CASSETA – PAÍS DA PIADA PRONTA	https://i.ytimg.com/vi/wTyT2f3r8cA/mqdefault.jpg
4yNxKXZZb38	https://www.youtube.com/watch?v=4yNxKXZZb38	2018-04-12T13:00:00Z	ESPECIAL: BRASIL DO CASSETA – FAMÍLIA REAL	https://i.ytimg.com/vi/4yNxKXZZb38/mqdefault.jpg
ESBYLW6hxKs	https://www.youtube.com/watch?v=ESBYLW6hxKs	2018-04-10T13:00:01Z	ESPECIAL: BRASIL DO CASSETA - ESCRAVIDÃO	https://i.ytimg.com/vi/ESBYLW6hxKs/mqdefault.jpg
WQs31evR5Ls	https://www.youtube.com/watch?v=WQs31evR5Ls	2018-04-08T23:00:05Z	ESPECIAL: BRASIL DO CASSETA - O GOLPE DE 1964 -	https://i.ytimg.com/vi/WQs31evR5Ls/mqdefault.jpg
_i_jcWxzB3M	https://www.youtube.com/watch?v=_i_jcWxzB3M	2018-04-06T23:00:01Z	ESPECIAL: BRASIL DO CASSETA - CAPITANIAS HEREDITÁRIAS	https://i.ytimg.com/vi/_i_jcWxzB3M/mqdefault.jpg
d9C3FrFCb-k	https://www.youtube.com/watch?v=d9C3FrFCb-k	2018-04-04T14:00:04Z	BARÃO DE MAUÁ parte II. O PRIMEIRO BANQUEIRO DO BRASIL  | EDUARDO BUENO	https://i.ytimg.com/vi/d9C3FrFCb-k/mqdefault.jpg
o3dzPvYiRp0	https://www.youtube.com/watch?v=o3dzPvYiRp0	2018-03-28T14:00:05Z	O ESTADO NOVO E GETULIO VARGAS  | EDUARDO BUENO	https://i.ytimg.com/vi/o3dzPvYiRp0/mqdefault.jpg
P8tqy1olcic	https://www.youtube.com/watch?v=P8tqy1olcic	2018-03-21T14:02:25Z	A AÇÃO INTEGRALISTA BRASILEIRA | EDUARDO BUENO	https://i.ytimg.com/vi/P8tqy1olcic/mqdefault.jpg
AACJ1LKziko	https://www.youtube.com/watch?v=AACJ1LKziko	2018-03-14T14:00:01Z	A INTENTONA COMUNISTA | EDUARDO BUENO	https://i.ytimg.com/vi/AACJ1LKziko/mqdefault.jpg
zBdG9N4E_EM	https://www.youtube.com/watch?v=zBdG9N4E_EM	2018-03-07T14:00:04Z	BAILE DA ILHA FISCAL - QUANDO A MONARQUIA DANÇOU | EDUARDO BUENO	https://i.ytimg.com/vi/zBdG9N4E_EM/mqdefault.jpg
XzToQ9iv7fQ	https://www.youtube.com/watch?v=XzToQ9iv7fQ	2018-02-28T14:00:02Z	BARÃO DE MAUÁ - O VISIONÁRIO QUE PODERIA TER MUDADO O BRASIL | EDUARDO BUENO	https://i.ytimg.com/vi/XzToQ9iv7fQ/mqdefault.jpg
eQd1J1uG9tc	https://www.youtube.com/watch?v=eQd1J1uG9tc	2018-02-21T14:00:03Z	ZUMBI DOS PALMARES - A LUTA PELA LIBERDADE | EDUARDO BUENO	https://i.ytimg.com/vi/eQd1J1uG9tc/mqdefault.jpg
n7sz5MRGifI	https://www.youtube.com/watch?v=n7sz5MRGifI	2018-02-14T13:00:06Z	TIA CIATA E A PRAÇA ONZE: COMO SURGIRAM AS ESCOLAS DE SAMBA - EDUARDO BUENO	https://i.ytimg.com/vi/n7sz5MRGifI/mqdefault.jpg
L3BLXaOhreo	https://www.youtube.com/watch?v=L3BLXaOhreo	2018-02-06T14:00:08Z	LIVROS À MÃO CHEIA: TAG - EXPERIÊNCIAS LITERÁRIAS	https://i.ytimg.com/vi/L3BLXaOhreo/mqdefault.jpg
TGkSy121u2I	https://www.youtube.com/watch?v=TGkSy121u2I	2018-02-07T13:00:02Z	A HISTÓRIA DA AVENIDA PRESIDENTE VARGAS | EDUARDO BUENO	https://i.ytimg.com/vi/TGkSy121u2I/mqdefault.jpg
_UDYnnQSDzk	https://www.youtube.com/watch?v=_UDYnnQSDzk	2018-01-31T13:00:03Z	A HISTÓRIA DA AVENIDA RIO BRANCO | EDUARDO BUENO	https://i.ytimg.com/vi/_UDYnnQSDzk/mqdefault.jpg
9fx9p-tvD0s	https://www.youtube.com/watch?v=9fx9p-tvD0s	2018-01-24T13:00:00Z	A HISTÓRIA DA PRIMEIRA FAVELA DO BRASIL | EDUARDO BUENO	https://i.ytimg.com/vi/9fx9p-tvD0s/mqdefault.jpg
f4DT0-gvs6c	https://www.youtube.com/watch?v=f4DT0-gvs6c	2018-01-17T13:00:05Z	GUERRA DE CANUDOS | EDUARDO BUENO	https://i.ytimg.com/vi/f4DT0-gvs6c/mqdefault.jpg
a4NRoFCtFFM	https://www.youtube.com/watch?v=a4NRoFCtFFM	2018-01-10T13:07:58Z	A GUERRA DO PARAGUAI | EDUARDO BUENO	https://i.ytimg.com/vi/a4NRoFCtFFM/mqdefault.jpg
ToRMqivsS3w	https://www.youtube.com/watch?v=ToRMqivsS3w	2018-01-03T13:00:06Z	A REVOLTA DA VACINA | EDUARDO BUENO	https://i.ytimg.com/vi/ToRMqivsS3w/mqdefault.jpg
zvJqiqCK0g8	https://www.youtube.com/watch?v=zvJqiqCK0g8	2017-12-27T13:00:10Z	CALABAR: TRAÍDO OU TRAIDOR? | EDUARDO BUENO	https://i.ytimg.com/vi/zvJqiqCK0g8/mqdefault.jpg
LGzyJCT27QE	https://www.youtube.com/watch?v=LGzyJCT27QE	2017-12-20T13:00:05Z	A FARRA DO BOI | EDUARDO BUENO	https://i.ytimg.com/vi/LGzyJCT27QE/mqdefault.jpg
wgPxYk87mWo	https://www.youtube.com/watch?v=wgPxYk87mWo	2017-12-13T13:00:09Z	A DITADURA MILITAR NO BRASIL | EDUARDO BUENO	https://i.ytimg.com/vi/wgPxYk87mWo/mqdefault.jpg
wDqxAtqnuiM	https://www.youtube.com/watch?v=wDqxAtqnuiM	2017-12-06T13:00:06Z	A GUERRA DO CONTESTADO | EDUARDO BUENO	https://i.ytimg.com/vi/wDqxAtqnuiM/mqdefault.jpg
q5OloACSkp8	https://www.youtube.com/watch?v=q5OloACSkp8	2017-11-29T13:00:09Z	JERÔNIMO MENDONÇA FURTADO, O GOVERNADOR FALSIFICADO | EDUARDO BUENO	https://i.ytimg.com/vi/q5OloACSkp8/mqdefault.jpg
5Sv6HrN-Rt4	https://www.youtube.com/watch?v=5Sv6HrN-Rt4	2017-11-22T13:00:00Z	A REVOLTA DA CHIBATA | EDUARDO BUENO	https://i.ytimg.com/vi/5Sv6HrN-Rt4/mqdefault.jpg
4oFIlobZtao	https://www.youtube.com/watch?v=4oFIlobZtao	2017-11-15T13:00:00Z	A COROA, A CRUZ E A ESPADA | EDUARDO BUENO	https://i.ytimg.com/vi/4oFIlobZtao/mqdefault.jpg
BODMrUOcbtg	https://www.youtube.com/watch?v=BODMrUOcbtg	2017-11-08T13:00:00Z	CAPITÃES DO BRASIL | EDUARDO BUENO	https://i.ytimg.com/vi/BODMrUOcbtg/mqdefault.jpg
83kTAc7_kow	https://www.youtube.com/watch?v=83kTAc7_kow	2017-11-01T13:00:00Z	A DESCOBERTA DE AMÉRICO | EDUARDO BUENO	https://i.ytimg.com/vi/83kTAc7_kow/mqdefault.jpg
p1oIEypn_DU	https://www.youtube.com/watch?v=p1oIEypn_DU	2017-10-25T13:00:05Z	O PÓ PRETO QUE VICIA | EDUARDO BUENO	https://i.ytimg.com/vi/p1oIEypn_DU/mqdefault.jpg
G8pd0et98e0	https://www.youtube.com/watch?v=G8pd0et98e0	2017-10-18T13:00:01Z	OS EUA E A ESCRAVIDÃO NO BRASIL | EDUARDO BUENO	https://i.ytimg.com/vi/G8pd0et98e0/mqdefault.jpg
dKXwQHCDV4Q	https://www.youtube.com/watch?v=dKXwQHCDV4Q	2017-10-11T14:00:06Z	A HISTÓRIA POR TRÁS DE TIRADENTES | EDUARDO BUENO	https://i.ytimg.com/vi/dKXwQHCDV4Q/mqdefault.jpg
6KmYdLMLNyE	https://www.youtube.com/watch?v=6KmYdLMLNyE	2017-10-04T14:00:01Z	NÁUFRAGOS, TRAFICANTES E DEGREDADOS | EDUARDO BUENO	https://i.ytimg.com/vi/6KmYdLMLNyE/mqdefault.jpg
66y2X_OQZr0	https://www.youtube.com/watch?v=66y2X_OQZr0	2017-09-27T14:00:00Z	O GOLPE DA MAIORIDADE | EDUARDO BUENO	https://i.ytimg.com/vi/66y2X_OQZr0/mqdefault.jpg
wACE9W5gffs	https://www.youtube.com/watch?v=wACE9W5gffs	2017-09-20T14:00:04Z	A IMPERATRIZ INFELIZ | EDUARDO BUENO	https://i.ytimg.com/vi/wACE9W5gffs/mqdefault.jpg
rd7gK87xHZI	https://www.youtube.com/watch?v=rd7gK87xHZI	2017-09-13T14:00:07Z	CHALAÇA, O AMIGO DO REI | EDUARDO BUENO	https://i.ytimg.com/vi/rd7gK87xHZI/mqdefault.jpg
8I_5MH611P0	https://www.youtube.com/watch?v=8I_5MH611P0	2017-09-06T14:00:01Z	DOM PEDRO PRIMEIRO | EDUARDO BUENO	https://i.ytimg.com/vi/8I_5MH611P0/mqdefault.jpg
vphtdI55P9c	https://www.youtube.com/watch?v=vphtdI55P9c	2017-08-30T14:00:05Z	MARQUESA DE SANTOS: A PRIMEIRA AMANTE | EDUARDO BUENO	https://i.ytimg.com/vi/vphtdI55P9c/mqdefault.jpg
qJcod5omOcY	https://www.youtube.com/watch?v=qJcod5omOcY	2017-08-23T14:02:52Z	O SUICÍDIO DE GETÚLIO VARGAS | EDUARDO BUENO	https://i.ytimg.com/vi/qJcod5omOcY/mqdefault.jpg
XPnOYnxU7lw	https://www.youtube.com/watch?v=XPnOYnxU7lw	2017-08-16T14:01:40Z	O PAU QUE NOS TORNOU BRASILEIROS | EDUARDO BUENO	https://i.ytimg.com/vi/XPnOYnxU7lw/mqdefault.jpg
YdJMdqznnh0	https://www.youtube.com/watch?v=YdJMdqznnh0	2017-08-09T14:00:02Z	O SENADOR QUE ESCAPOU DA PRISÃO! | EDUARDO BUENO	https://i.ytimg.com/vi/YdJMdqznnh0/mqdefault.jpg
d23pI1RTdXA	https://www.youtube.com/watch?v=d23pI1RTdXA	2017-08-02T13:52:01Z	GUERRA CIVIL NO BRASIL | EDUARDO BUENO	https://i.ytimg.com/vi/d23pI1RTdXA/mqdefault.jpg
JvsXMSgZxSw	https://www.youtube.com/watch?v=JvsXMSgZxSw	2017-07-26T14:01:54Z	AS CARTAS FALSAS QUE ABALARAM A REPÚBLICA | EDUARDO BUENO	https://i.ytimg.com/vi/JvsXMSgZxSw/mqdefault.jpg
vdyTwlE2-9A	https://www.youtube.com/watch?v=vdyTwlE2-9A	2017-07-19T14:00:03Z	NAIR DE TEFFÉ: BELA, AVANÇADA E DO BAR | EDUARDO BUENO	https://i.ytimg.com/vi/vdyTwlE2-9A/mqdefault.jpg
Amcvo-eUcrQ	https://www.youtube.com/watch?v=Amcvo-eUcrQ	2017-07-12T14:00:02Z	VICE-PRESIDENTE GOLPISTA! | EDUARDO BUENO	https://i.ytimg.com/vi/Amcvo-eUcrQ/mqdefault.jpg
zjhZyNmYXvE	https://www.youtube.com/watch?v=zjhZyNmYXvE	2017-07-05T14:14:30Z	A INDEPENDÊNCIA NA BAHIA | EDUARDO BUENO	https://i.ytimg.com/vi/zjhZyNmYXvE/mqdefault.jpg
7LylVzWsSK4	https://www.youtube.com/watch?v=7LylVzWsSK4	2017-06-28T18:15:41Z	A HISTÓRIA POR TRÁS DA FAMILIA REAL | EDUARDO BUENO	https://i.ytimg.com/vi/7LylVzWsSK4/mqdefault.jpg
YecTflR59u4	https://www.youtube.com/watch?v=YecTflR59u4	2017-06-21T14:13:08Z	CAPITANIAS HEREDITÁRIAS | EDUARDO BUENO	https://i.ytimg.com/vi/YecTflR59u4/mqdefault.jpg
rHgpCYjKekc	https://www.youtube.com/watch?v=rHgpCYjKekc	2017-06-14T14:00:06Z	BANDEIRANTES | EDUARDO BUENO	https://i.ytimg.com/vi/rHgpCYjKekc/mqdefault.jpg
0K1Pd83TQIk	https://www.youtube.com/watch?v=0K1Pd83TQIk	2017-06-07T15:46:50Z	INDEPENDÊNCIA DO BRASIL - EDUARDO BUENO	https://i.ytimg.com/vi/0K1Pd83TQIk/mqdefault.jpg
wrdZ6x2X-PY	https://www.youtube.com/watch?v=wrdZ6x2X-PY	2017-05-31T19:21:49Z	REVOLUÇÃO FARROUPILHA | EDUARDO BUENO	https://i.ytimg.com/vi/wrdZ6x2X-PY/mqdefault.jpg
jO53X99cE6Y	https://www.youtube.com/watch?v=jO53X99cE6Y	2017-05-24T14:00:03Z	A CONSTRUÇÃO DA CAPITAL DO BRASIL | EDUARDO BUENO	https://i.ytimg.com/vi/jO53X99cE6Y/mqdefault.jpg
8JcbiCwfO1E	https://www.youtube.com/watch?v=8JcbiCwfO1E	2017-05-17T14:02:06Z	PROCLAMAÇÃO DA REPÚBLICA | EDUARDO BUENO	https://i.ytimg.com/vi/8JcbiCwfO1E/mqdefault.jpg
byB2s3BM7Y8	https://www.youtube.com/watch?v=byB2s3BM7Y8	2017-05-10T13:58:15Z	O DESCOBRIMENTO DO BRASIL | EDUARDO BUENO	https://i.ytimg.com/vi/byB2s3BM7Y8/mqdefault.jpg
